snapshot,switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
1,s25,0x1000065541b0e,0,40000,565.335,945,39690,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000065541b0e, duration=565.335s, table=0, n_packets=945, n_bytes=39690, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
1,s25,0x10000466fe41a,0,40000,565.335,1202,165355,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000466fe41a, duration=565.335s, table=0, n_packets=1202, n_bytes=165355, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
1,s25,0x1000007b5e5d7,0,5,565.335,18,1572,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000007b5e5d7, duration=565.335s, table=0, n_packets=18, n_bytes=1572, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
1,s26,0x10000bbadc5ee,0,40000,565.169,688,94598,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000bbadc5ee, duration=565.169s, table=0, n_packets=688, n_bytes=94598, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
1,s26,0x1000066a7536d,0,40000,565.169,688,94598,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000066a7536d, duration=565.169s, table=0, n_packets=688, n_bytes=94598, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
1,s26,0x10000944e83fe,0,5,565.169,3,222,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000944e83fe, duration=565.169s, table=0, n_packets=3, n_bytes=222, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
1,s26,0x10000b14e1647,0,40000,565.169,559,23478,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000b14e1647, duration=565.169s, table=0, n_packets=559, n_bytes=23478, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s1,0x1000049ccf504,0,5,968.252,53,4114,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000049ccf504, duration=968.252s, table=0, n_packets=53, n_bytes=4114, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s1,0x10000358fc2a1,0,40000,968.252,486,20412,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000358fc2a1, duration=968.252s, table=0, n_packets=486, n_bytes=20412, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s1,0x10000b474f87c,0,40000,968.252,624,85488,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000b474f87c, duration=968.252s, table=0, n_packets=624, n_bytes=85488, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s1,0x1000054ece146,0,40000,968.252,624,85488,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000054ece146, duration=968.252s, table=0, n_packets=624, n_bytes=85488, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s0,0x10000ec38f3f2,0,40000,968.255,841,35322,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ec38f3f2, duration=968.255s, table=0, n_packets=841, n_bytes=35322, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s0,0x10000c0ab2c28,0,40000,968.253,612,83844,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c0ab2c28, duration=968.253s, table=0, n_packets=612, n_bytes=83844, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s0,0x100006199710e,0,40000,968.251,612,83844,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100006199710e, duration=968.251s, table=0, n_packets=612, n_bytes=83844, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s0,0x100008aee1fa8,0,5,968.248,238,22508,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008aee1fa8, duration=968.248s, table=0, n_packets=238, n_bytes=22508, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s2,0x10000ec3c50fc,0,40000,968.289,1536,210432,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000ec3c50fc, duration=968.289s, table=0, n_packets=1536, n_bytes=210432, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s2,0x10000a5b43eac,0,40000,968.280,900,37800,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a5b43eac, duration=968.280s, table=0, n_packets=900, n_bytes=37800, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s2,0x100009cae6dcd,0,5,968.280,164,14464,ip,"CONTROLLER:65535,clear_actions","cookie=0x100009cae6dcd, duration=968.280s, table=0, n_packets=164, n_bytes=14464, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s2,0x10000cf045c27,0,40000,968.280,1536,210432,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000cf045c27, duration=968.280s, table=0, n_packets=1536, n_bytes=210432, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s5,0x100001b99fd4b,0,40000,968.282,1409,59178,arp,"CONTROLLER:65535,clear_actions","cookie=0x100001b99fd4b, duration=968.282s, table=0, n_packets=1409, n_bytes=59178, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s5,0x1000015c918f2,0,40000,968.278,1857,253789,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000015c918f2, duration=968.278s, table=0, n_packets=1857, n_bytes=253789, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s5,0x1000083ee0867,0,40000,968.278,1857,253789,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000083ee0867, duration=968.278s, table=0, n_packets=1857, n_bytes=253789, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s5,0x100002dfd01e5,0,5,968.265,15,1350,ip,"CONTROLLER:65535,clear_actions","cookie=0x100002dfd01e5, duration=968.265s, table=0, n_packets=15, n_bytes=1350, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s4,0x10000233b88f5,0,40000,968.318,732,30744,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000233b88f5, duration=968.318s, table=0, n_packets=732, n_bytes=30744, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s4,0x1000099167fb1,0,5,968.312,32,2834,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000099167fb1, duration=968.312s, table=0, n_packets=32, n_bytes=2834, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s4,0x1000039825a9a,0,40000,968.309,1228,167616,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000039825a9a, duration=968.309s, table=0, n_packets=1228, n_bytes=167616, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s4,0x10000eacb980c,0,40000,968.308,1228,167616,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000eacb980c, duration=968.308s, table=0, n_packets=1228, n_bytes=167616, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s7,0x10000276a2656,0,40000,968.125,1530,208996,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000276a2656, duration=968.125s, table=0, n_packets=1530, n_bytes=208996, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s7,0x10000ef19dda8,0,40000,968.124,1157,48594,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ef19dda8, duration=968.124s, table=0, n_packets=1157, n_bytes=48594, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s7,0x100001044f163,0,40000,968.124,1530,208996,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100001044f163, duration=968.124s, table=0, n_packets=1530, n_bytes=208996, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s7,0x100007db69e56,0,5,968.124,4,296,ip,"CONTROLLER:65535,clear_actions","cookie=0x100007db69e56, duration=968.124s, table=0, n_packets=4, n_bytes=296, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s6,0x10000069366e3,0,5,968.106,47,4054,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000069366e3, duration=968.106s, table=0, n_packets=47, n_bytes=4054, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s6,0x10000dd66b89f,0,40000,968.105,2733,373498,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000dd66b89f, duration=968.105s, table=0, n_packets=2733, n_bytes=373498, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s6,0x10000e1bd7c7d,0,40000,968.105,2733,373498,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000e1bd7c7d, duration=968.105s, table=0, n_packets=2733, n_bytes=373498, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s6,0x100001b87f302,0,40000,968.105,758,31836,arp,"CONTROLLER:65535,clear_actions","cookie=0x100001b87f302, duration=968.105s, table=0, n_packets=758, n_bytes=31836, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s3,0x10000c77ed347,0,40000,968.308,477,20034,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c77ed347, duration=968.308s, table=0, n_packets=477, n_bytes=20034, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s3,0x100004cf6878e,0,5,968.308,29,2146,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004cf6878e, duration=968.308s, table=0, n_packets=29, n_bytes=2146, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s3,0x100004171190a,0,40000,968.303,613,83981,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100004171190a, duration=968.303s, table=0, n_packets=613, n_bytes=83981, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s3,0x10000c1bf0c62,0,40000,968.297,613,83981,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c1bf0c62, duration=968.297s, table=0, n_packets=613, n_bytes=83981, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s8,0x10000ea3aff62,0,40000,968.350,1220,51240,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea3aff62, duration=968.350s, table=0, n_packets=1220, n_bytes=51240, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s8,0x100007ce8bf2c,0,40000,968.350,1535,209986,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007ce8bf2c, duration=968.350s, table=0, n_packets=1535, n_bytes=209986, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s8,0x10000d39fb05f,0,5,968.350,65,5904,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000d39fb05f, duration=968.350s, table=0, n_packets=65, n_bytes=5904, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s8,0x10000006b2aa5,0,40000,968.350,1535,209986,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000006b2aa5, duration=968.350s, table=0, n_packets=1535, n_bytes=209986, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s9,0x10000c29049a7,0,40000,968.137,1194,50148,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c29049a7, duration=968.137s, table=0, n_packets=1194, n_bytes=50148, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s9,0x1000066df6ef2,0,40000,968.137,1831,250233,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000066df6ef2, duration=968.137s, table=0, n_packets=1831, n_bytes=250233, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s9,0x10000fbab0194,0,40000,968.137,1831,250233,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000fbab0194, duration=968.137s, table=0, n_packets=1831, n_bytes=250233, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s9,0x1000087ad4f44,0,5,968.137,35,2830,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000087ad4f44, duration=968.137s, table=0, n_packets=35, n_bytes=2830, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s10,0x10000ea9a9c0d,0,40000,968.148,1171,49182,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea9a9c0d, duration=968.148s, table=0, n_packets=1171, n_bytes=49182, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s10,0x1000062ab2e50,0,5,968.148,23,1846,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000062ab2e50, duration=968.148s, table=0, n_packets=23, n_bytes=1846, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s10,0x1000096c9ea49,0,40000,968.148,1828,251341,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000096c9ea49, duration=968.148s, table=0, n_packets=1828, n_bytes=251341, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s10,0x1000071d7f7c1,0,40000,968.148,1828,251341,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000071d7f7c1, duration=968.148s, table=0, n_packets=1828, n_bytes=251341, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s11,0x10000819dbe1d,0,40000,967.593,706,29652,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000819dbe1d, duration=967.593s, table=0, n_packets=706, n_bytes=29652, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s11,0x100005e2652e6,0,40000,967.593,917,125934,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100005e2652e6, duration=967.593s, table=0, n_packets=917, n_bytes=125934, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s11,0x100004271e9d6,0,5,967.593,19,1550,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004271e9d6, duration=967.593s, table=0, n_packets=19, n_bytes=1550, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s11,0x100002f817f8c,0,40000,967.593,917,125934,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100002f817f8c, duration=967.593s, table=0, n_packets=917, n_bytes=125934, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s12,0x100009bf099bc,0,40000,967.579,1255,52710,arp,"CONTROLLER:65535,clear_actions","cookie=0x100009bf099bc, duration=967.579s, table=0, n_packets=1255, n_bytes=52710, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s12,0x100001b84f6cb,0,40000,967.579,2120,291338,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100001b84f6cb, duration=967.579s, table=0, n_packets=2120, n_bytes=291338, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s12,0x1000025b67007,0,40000,967.578,2120,291338,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000025b67007, duration=967.578s, table=0, n_packets=2120, n_bytes=291338, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s12,0x10000a9b6dafd,0,5,967.578,122,10546,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000a9b6dafd, duration=967.578s, table=0, n_packets=122, n_bytes=10546, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s15,0x100008985ea43,0,40000,967.285,910,124973,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100008985ea43, duration=967.285s, table=0, n_packets=910, n_bytes=124973, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s15,0x10000c95e80f5,0,40000,967.285,910,124973,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c95e80f5, duration=967.285s, table=0, n_packets=910, n_bytes=124973, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s15,0x10000a0c15a2a,0,40000,967.285,548,23016,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a0c15a2a, duration=967.285s, table=0, n_packets=548, n_bytes=23016, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s15,0x10000ed5bf966,0,5,967.285,55,4982,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000ed5bf966, duration=967.285s, table=0, n_packets=55, n_bytes=4982, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s14,0x100008582d567,0,40000,967.330,611,84007,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100008582d567, duration=967.330s, table=0, n_packets=611, n_bytes=84007, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s14,0x10000142d4a9f,0,40000,967.330,272,11424,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000142d4a9f, duration=967.330s, table=0, n_packets=272, n_bytes=11424, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s14,0x10000e592a04d,0,5,967.330,38,3196,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000e592a04d, duration=967.330s, table=0, n_packets=38, n_bytes=3196, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s14,0x1000046528ec5,0,40000,967.330,611,84007,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000046528ec5, duration=967.330s, table=0, n_packets=611, n_bytes=84007, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s13,0x10000230d0929,0,40000,967.314,1535,210902,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000230d0929, duration=967.314s, table=0, n_packets=1535, n_bytes=210902, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s13,0x10000b9d23128,0,5,967.314,128,11512,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b9d23128, duration=967.314s, table=0, n_packets=128, n_bytes=11512, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s13,0x10000430fdb0f,0,40000,967.314,1535,210902,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000430fdb0f, duration=967.314s, table=0, n_packets=1535, n_bytes=210902, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s13,0x100000b9f898d,0,40000,967.314,1333,55986,arp,"CONTROLLER:65535,clear_actions","cookie=0x100000b9f898d, duration=967.314s, table=0, n_packets=1333, n_bytes=55986, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s18,0x10000d7c49beb,0,40000,966.974,1212,166642,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000d7c49beb, duration=966.974s, table=0, n_packets=1212, n_bytes=166642, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s18,0x10000a0cc6da0,0,40000,966.973,286,12012,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a0cc6da0, duration=966.973s, table=0, n_packets=286, n_bytes=12012, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s18,0x100008b11e18d,0,40000,966.973,1212,166642,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100008b11e18d, duration=966.973s, table=0, n_packets=1212, n_bytes=166642, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s18,0x10000b21eb56f,0,5,966.973,34,2996,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b21eb56f, duration=966.973s, table=0, n_packets=34, n_bytes=2996, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s17,0x100008b194e2c,0,5,967.073,26,2548,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008b194e2c, duration=967.073s, table=0, n_packets=26, n_bytes=2548, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s17,0x1000042ef5f9b,0,40000,967.073,1801,248236,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000042ef5f9b, duration=967.073s, table=0, n_packets=1801, n_bytes=248236, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s17,0x100002372f8e2,0,40000,967.073,1207,50694,arp,"CONTROLLER:65535,clear_actions","cookie=0x100002372f8e2, duration=967.073s, table=0, n_packets=1207, n_bytes=50694, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s17,0x10000061d9e8c,0,40000,967.073,1801,248236,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000061d9e8c, duration=967.073s, table=0, n_packets=1801, n_bytes=248236, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s19,0x1000086aff799,0,40000,966.855,1007,42294,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000086aff799, duration=966.855s, table=0, n_packets=1007, n_bytes=42294, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s19,0x10000e623b23b,0,40000,966.855,905,124288,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000e623b23b, duration=966.855s, table=0, n_packets=905, n_bytes=124288, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s19,0x1000075c3a8c6,0,40000,966.855,905,124288,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000075c3a8c6, duration=966.855s, table=0, n_packets=905, n_bytes=124288, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s19,0x1000096fe2064,0,5,966.855,200,18952,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000096fe2064, duration=966.855s, table=0, n_packets=200, n_bytes=18952, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s16,0x100006eaf6901,0,40000,967.496,1198,50316,arp,"CONTROLLER:65535,clear_actions","cookie=0x100006eaf6901, duration=967.496s, table=0, n_packets=1198, n_bytes=50316, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s16,0x100007a0375c5,0,40000,967.496,1522,209421,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007a0375c5, duration=967.496s, table=0, n_packets=1522, n_bytes=209421, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s16,0x10000693dc3c2,0,5,967.496,44,3688,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000693dc3c2, duration=967.496s, table=0, n_packets=44, n_bytes=3688, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s16,0x1000001206a8c,0,40000,967.496,1522,209421,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000001206a8c, duration=967.496s, table=0, n_packets=1522, n_bytes=209421, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s20,0x10000d6e9cd66,0,40000,967.324,307,12894,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000d6e9cd66, duration=967.324s, table=0, n_packets=307, n_bytes=12894, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s20,0x10000b1876a3e,0,40000,967.324,623,85351,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000b1876a3e, duration=967.324s, table=0, n_packets=623, n_bytes=85351, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s20,0x100005eae1f52,0,5,967.324,36,3408,ip,"CONTROLLER:65535,clear_actions","cookie=0x100005eae1f52, duration=967.324s, table=0, n_packets=36, n_bytes=3408, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s20,0x1000047229eef,0,40000,967.324,623,85351,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000047229eef, duration=967.324s, table=0, n_packets=623, n_bytes=85351, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s21,0x100007b5d0a73,0,40000,967.157,910,125270,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100007b5d0a73, duration=967.157s, table=0, n_packets=910, n_bytes=125270, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s21,0x100002e59fc21,0,40000,967.157,910,125270,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100002e59fc21, duration=967.157s, table=0, n_packets=910, n_bytes=125270, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s21,0x10000f109afe2,0,5,967.157,77,7186,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000f109afe2, duration=967.157s, table=0, n_packets=77, n_bytes=7186, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s21,0x100006c518465,0,40000,967.157,806,33852,arp,"CONTROLLER:65535,clear_actions","cookie=0x100006c518465, duration=967.157s, table=0, n_packets=806, n_bytes=33852, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s22,0x1000014630975,0,5,967.033,8,784,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000014630975, duration=967.033s, table=0, n_packets=8, n_bytes=784, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
2,s22,0x1000067b644cf,0,40000,967.033,902,124476,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000067b644cf, duration=967.033s, table=0, n_packets=902, n_bytes=124476, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
2,s22,0x100000a0c4527,0,40000,967.033,902,124476,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100000a0c4527, duration=967.033s, table=0, n_packets=902, n_bytes=124476, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s22,0x10000a3857ac5,0,40000,967.033,703,29526,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000a3857ac5, duration=967.033s, table=0, n_packets=703, n_bytes=29526, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s23,0x100000b155ab8,0,40000,966.927,1509,207631,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100000b155ab8, duration=966.927s, table=0, n_packets=1509, n_bytes=207631, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
2,s23,0x10000e12452a1,0,40000,966.927,1199,50358,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000e12452a1, duration=966.927s, table=0, n_packets=1199, n_bytes=50358, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
2,s23,0x10000c9708748,0,40000,966.927,1509,207631,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000c9708748, duration=966.927s, table=0, n_packets=1509, n_bytes=207631, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
